,Match ID,Innings,Over,Ball,Runs From Ball,Wicket,current score
62064,667731,1,2,3,0,0,18
62065,667731,1,2,4,0,0,18
62066,667731,1,2,5,0,0,18
62067,667731,1,2,6,6,0,24
62068,667731,1,3,1,0,0,24
62069,667731,1,3,2,1,0,25
62070,667731,1,3,3,1,0,26
62071,667731,1,3,4,0,0,26
62072,667731,1,3,5,0,1,26
62073,667731,1,3,6,1,0,27
62074,667731,1,4,1,0,1,27
62075,667731,1,4,2,0,0,27
62076,667731,1,4,3,0,0,27
62077,667731,1,4,4,4,0,31
62078,667731,1,4,5,0,0,31
62079,667731,1,4,6,0,0,31
62080,667731,1,5,1,0,0,31
62081,667731,1,5,2,1,0,32
62082,667731,1,5,3,4,0,36
62083,667731,1,5,4,0,0,36
62084,667731,1,5,5,1,0,37
62085,667731,1,5,6,1,0,38
62086,667731,1,6,1,4,0,42
62087,667731,1,6,2,2,0,44
62088,667731,1,6,3,0,0,44
62089,667731,1,6,4,0,0,44
62090,667731,1,6,5,1,0,45
62091,667731,1,6,6,1,0,46
62092,667731,1,7,1,1,0,47
62093,667731,1,7,2,1,0,48
62094,667731,1,7,3,1,0,49
62095,667731,1,7,4,0,0,49
62096,667731,1,7,5,4,0,53
62097,667731,1,7,6,0,0,53
62098,667731,1,8,1,2,0,55
62099,667731,1,8,2,0,0,55
62100,667731,1,8,3,1,0,56
62101,667731,1,8,4,1,0,57
62102,667731,1,8,5,0,0,57
62103,667731,1,8,6,2,0,59
62104,667731,1,9,1,1,0,60
62105,667731,1,9,2,0,0,60
62106,667731,1,9,3,1,0,61
62107,667731,1,9,4,1,0,62
62108,667731,1,9,5,1,0,63
62109,667731,1,9,6,1,0,64
62110,667731,1,10,1,2,0,66
62111,667731,1,10,2,2,0,68
62112,667731,1,10,3,1,0,69
62113,667731,1,10,4,6,0,75
62114,667731,1,10,5,0,1,75
62115,667731,1,10,6,1,0,76
62116,667731,1,11,1,0,0,76
62117,667731,1,11,2,1,0,77
62118,667731,1,11,3,0,0,77
62119,667731,1,11,4,0,0,77
62120,667731,1,11,5,6,0,83
62121,667731,1,11,6,1,0,84
62122,667731,1,12,1,1,0,85
62123,667731,1,12,2,0,0,85
62124,667731,1,12,3,0,0,85
62125,667731,1,12,4,0,1,85
62126,667731,1,12,5,1,0,86
62127,667731,1,12,6,0,0,86
62128,667731,1,13,1,1,0,87
62129,667731,1,13,2,1,0,88
62130,667731,1,13,3,1,0,89
62131,667731,1,13,4,0,0,89
62132,667731,1,13,5,2,0,91
62133,667731,1,13,6,2,0,93
62134,667731,1,14,1,2,0,95
62135,667731,1,14,2,0,0,95
62136,667731,1,14,3,0,0,95
62137,667731,1,14,4,1,0,96
62138,667731,1,14,5,0,0,96
62139,667731,1,14,6,0,0,96
62140,667731,1,15,1,1,0,97
62141,667731,1,15,2,0,0,97
62142,667731,1,15,3,0,0,97
62143,667731,1,15,4,1,0,98
62144,667731,1,15,5,0,0,98
62145,667731,1,15,6,1,0,99
62146,667731,1,16,1,4,0,103
62147,667731,1,16,2,6,0,109
62148,667731,1,16,3,1,0,110
62149,667731,1,16,4,1,0,111
62150,667731,1,16,5,1,0,112
62151,667731,1,16,6,1,0,113
62152,667731,1,17,1,1,0,114
62153,667731,1,17,2,6,0,120
62154,667731,1,17,3,1,0,121
62155,667731,1,17,4,1,0,122
62156,667731,1,17,5,2,0,124
62157,667731,1,17,6,6,0,130
62158,667731,1,18,1,0,1,130
62159,667731,1,18,2,1,0,131
62160,667731,1,18,3,1,0,132
62161,667731,1,18,4,6,0,138
62162,667731,1,18,5,2,0,140
62163,667731,1,18,6,4,0,144
62164,667731,1,19,1,0,0,144
62165,667731,1,19,2,4,0,148
62166,667731,1,19,3,1,0,149
62167,667731,1,19,4,4,0,153
62168,667731,1,19,5,6,0,159
62169,667731,1,19,6,6,0,165
62170,667731,1,20,1,1,0,166
62171,667731,1,20,2,0,1,166
62172,667731,1,20,3,4,0,170
62173,667731,1,20,4,4,0,174
62174,667731,1,20,5,6,0,180
62175,667731,1,20,6,0,1,180
62296,667887,1,1,1,4,0,4
62297,667887,1,1,2,1,0,5
62298,667887,1,1,3,0,0,5
62299,667887,1,1,4,0,0,5
62300,667887,1,1,5,4,0,9
62301,667887,1,1,6,0,0,9
62302,667887,1,2,1,0,0,9
62303,667887,1,2,2,4,0,13
62304,667887,1,2,3,1,0,14
62305,667887,1,2,4,0,0,14
62306,667887,1,2,5,6,0,20
62307,667887,1,2,6,0,0,20
62308,667887,1,3,1,4,0,24
62309,667887,1,3,2,0,0,24
62310,667887,1,3,3,0,0,24
62311,667887,1,3,4,0,1,24
62312,667887,1,3,5,0,0,24
62313,667887,1,3,6,0,0,24
62314,667887,1,4,1,0,0,24
62315,667887,1,4,2,0,0,24
62316,667887,1,4,3,0,1,24
62317,667887,1,4,4,1,0,25
62318,667887,1,4,5,0,0,25
62319,667887,1,4,6,4,0,29
62320,667887,1,5,1,1,0,30
62321,667887,1,5,2,0,0,30
62322,667887,1,5,3,0,0,30
62323,667887,1,5,4,1,0,31
62324,667887,1,5,5,0,0,31
62325,667887,1,5,6,0,0,31
62326,667887,1,6,1,4,0,35
62327,667887,1,6,2,1,0,36
62328,667887,1,6,3,2,0,38
62329,667887,1,6,4,4,0,42
62330,667887,1,6,5,1,0,43
62331,667887,1,6,6,0,0,43
62332,667887,1,7,1,1,0,44
62333,667887,1,7,2,4,0,48
62334,667887,1,7,3,2,0,50
62335,667887,1,7,4,1,0,51
62336,667887,1,7,5,1,0,52
62337,667887,1,7,6,1,0,53
62338,667887,1,8,1,0,0,53
62339,667887,1,8,2,4,0,57
62340,667887,1,8,3,4,0,61
62341,667887,1,8,4,4,0,65
62342,667887,1,8,5,2,0,67
62343,667887,1,8,6,1,0,68
62344,667887,1,9,1,1,0,69
62345,667887,1,9,2,4,0,73
62346,667887,1,9,3,1,0,74
62347,667887,1,9,4,1,0,75
62348,667887,1,9,5,0,0,75
62349,667887,1,9,6,1,0,76
62350,667887,1,10,1,0,0,76
62351,667887,1,10,2,1,0,77
62352,667887,1,10,3,1,0,78
62353,667887,1,10,4,0,1,78
62354,667887,1,10,5,0,0,78
62355,667887,1,10,6,1,0,79
62356,667887,1,11,1,6,0,85
62357,667887,1,11,2,0,0,85
62358,667887,1,11,3,0,1,85
62359,667887,1,11,4,0,0,85
62360,667887,1,11,5,0,0,85
62361,667887,1,11,6,1,0,86
62362,667887,1,12,1,0,0,86
62363,667887,1,12,2,1,0,87
62364,667887,1,12,3,2,0,89
62365,667887,1,12,4,0,0,89
62366,667887,1,12,5,1,0,90
62367,667887,1,12,6,0,0,90
62368,667887,1,13,1,0,0,90
62369,667887,1,13,2,0,0,90
62370,667887,1,13,3,1,0,91
62371,667887,1,13,4,1,0,92
62372,667887,1,13,5,1,0,93
62373,667887,1,13,6,6,0,99
62374,667887,1,14,1,1,0,100
62375,667887,1,14,2,1,0,101
62376,667887,1,14,3,1,0,102
62377,667887,1,14,4,4,0,106
62378,667887,1,14,5,1,0,107
62379,667887,1,14,6,1,0,108
62380,667887,1,15,1,1,0,109
62381,667887,1,15,2,4,0,113
62382,667887,1,15,3,2,0,115
62383,667887,1,15,4,1,0,116
62384,667887,1,15,5,6,0,122
62385,667887,1,15,6,0,1,122
62386,667887,1,16,1,1,0,123
62387,667887,1,16,2,1,0,124
62388,667887,1,16,3,2,0,126
62389,667887,1,16,4,4,0,130
62390,667887,1,16,5,6,0,136
62391,667887,1,16,6,1,0,137
62392,667887,1,17,1,1,0,138
62393,667887,1,17,2,0,0,138
62394,667887,1,17,3,1,0,139
62395,667887,1,17,4,1,0,140
62396,667887,1,17,5,1,0,141
62397,667887,1,17,6,0,0,141
62398,667887,1,18,1,0,1,141
62399,667887,1,18,2,4,0,145
62400,667887,1,18,3,1,0,146
62401,667887,1,18,4,1,0,147
62402,667887,1,18,5,4,0,151
62403,667887,1,18,6,1,0,152
62404,667887,1,19,1,0,0,152
62405,667887,1,19,2,4,0,156
62406,667887,1,19,3,4,0,160
62407,667887,1,19,4,6,0,166
62408,667887,1,19,5,4,0,170
62409,667887,1,19,6,4,0,174
62410,667887,1,20,1,1,0,175
62411,667887,1,20,2,1,0,176
62412,667887,1,20,3,4,0,180
62413,667887,1,20,4,2,0,182
62414,667887,1,20,5,1,0,183
62415,667887,1,20,6,0,1,183
62536,668959,1,1,1,0,0,0
62537,668959,1,1,2,0,0,0
62538,668959,1,1,3,4,0,4
62539,668959,1,1,4,2,0,6
62540,668959,1,1,5,0,0,6
62541,668959,1,1,6,4,0,10
62542,668959,1,2,1,1,0,11
62543,668959,1,2,2,0,0,11
62544,668959,1,2,3,4,0,15
62545,668959,1,2,4,0,0,15
62546,668959,1,2,5,4,0,19
62547,668959,1,2,6,1,0,20
62548,668959,1,3,1,2,0,22
62549,668959,1,3,2,4,0,26
62550,668959,1,3,3,4,0,30
62551,668959,1,3,4,1,0,31
62552,668959,1,3,5,0,0,31
62553,668959,1,3,6,1,0,32
62554,668959,1,4,1,1,0,33
62555,668959,1,4,2,0,0,33
62556,668959,1,4,3,4,0,37
62557,668959,1,4,4,5,0,42
62558,668959,1,4,5,6,0,48
62559,668959,1,4,6,0,0,48
62560,668959,1,5,1,0,0,48
62561,668959,1,5,2,0,0,48
62562,668959,1,5,3,1,0,49
62563,668959,1,5,4,1,0,50
62564,668959,1,5,5,4,0,54
62565,668959,1,5,6,0,0,54
62566,668959,1,6,1,4,0,58
62567,668959,1,6,2,0,0,58
62568,668959,1,6,3,1,0,59
62569,668959,1,6,4,6,0,65
62570,668959,1,6,5,1,0,66
62571,668959,1,6,6,4,0,70
62572,668959,1,7,1,0,0,70
62573,668959,1,7,2,0,0,70
62574,668959,1,7,3,0,0,70
62575,668959,1,7,4,1,0,71
62576,668959,1,7,5,1,0,72
62577,668959,1,7,6,1,0,73
62578,668959,1,8,1,0,1,73
62579,668959,1,8,2,1,0,74
62580,668959,1,8,3,0,0,74
62581,668959,1,8,4,2,0,76
62582,668959,1,8,5,0,0,76
62583,668959,1,8,6,1,0,77
62584,668959,1,9,1,0,0,77
62585,668959,1,9,2,1,0,78
62586,668959,1,9,3,0,0,78
62587,668959,1,9,4,1,0,79
62588,668959,1,9,5,1,0,80
62589,668959,1,9,6,2,0,82
62590,668959,1,10,1,1,0,83
62591,668959,1,10,2,0,1,83
62592,668959,1,10,3,1,0,84
62593,668959,1,10,4,0,0,84
62594,668959,1,10,5,1,0,85
62595,668959,1,10,6,1,0,86
62596,668959,1,11,1,0,0,86
62597,668959,1,11,2,1,0,87
62598,668959,1,11,3,1,0,88
62599,668959,1,11,4,1,0,89
62600,668959,1,11,5,1,0,90
62601,668959,1,11,6,4,0,94
62602,668959,1,12,1,0,0,94
62603,668959,1,12,2,6,0,100
62604,668959,1,12,3,1,0,101
62605,668959,1,12,4,1,0,102
62606,668959,1,12,5,6,0,108
62607,668959,1,12,6,1,0,109
62608,668959,1,13,1,6,0,115
62609,668959,1,13,2,2,0,117
62610,668959,1,13,3,2,0,119
62611,668959,1,13,4,6,0,125
62612,668959,1,13,5,1,0,126
62613,668959,1,13,6,3,0,129
62614,668959,1,14,1,0,0,129
62615,668959,1,14,2,0,0,129
62616,668959,1,14,3,4,0,133
62617,668959,1,14,4,1,0,134
62618,668959,1,14,5,1,0,135
62619,668959,1,14,6,1,0,136
62620,668959,1,15,1,1,0,137
62621,668959,1,15,2,4,0,141
62622,668959,1,15,3,1,0,142
62623,668959,1,15,4,1,0,143
62624,668959,1,15,5,4,0,147
62625,668959,1,15,6,2,0,149
62626,668959,1,16,1,3,0,152
62627,668959,1,16,2,0,0,152
62628,668959,1,16,3,1,0,153
62629,668959,1,16,4,2,0,155
62630,668959,1,16,5,1,0,156
62631,668959,1,16,6,1,0,157
62632,668959,1,17,1,4,0,161
62633,668959,1,17,2,1,0,162
62634,668959,1,17,3,4,0,166
62635,668959,1,17,4,1,0,167
62636,668959,1,17,5,1,0,168
62637,668959,1,17,6,1,0,169
62638,668959,1,18,1,6,0,175
62639,668959,1,18,2,1,0,176
62640,668959,1,18,3,0,1,176
62641,668959,1,18,4,1,0,177
62642,668959,1,18,5,4,0,181
62643,668959,1,18,6,6,0,187
62644,668959,1,19,1,1,0,188
62645,668959,1,19,2,1,0,189
62646,668959,1,19,3,1,0,190
62647,668959,1,19,4,6,0,196
62648,668959,1,19,5,1,0,197
62649,668959,1,19,6,1,0,198
62650,668959,1,20,1,1,0,199
62651,668959,1,20,2,1,1,200
62652,668959,1,20,3,0,0,200
62653,668959,1,20,4,0,1,200
62654,668959,1,20,5,2,0,202
62655,668959,1,20,6,2,0,204
62776,668969,1,1,1,0,0,0
62777,668969,1,1,2,0,0,0
62778,668969,1,1,3,3,0,3
62779,668969,1,1,4,0,0,3
62780,668969,1,1,5,0,0,3
62781,668969,1,1,6,0,0,3
62782,668969,1,2,1,0,1,3
62783,668969,1,2,2,0,0,3
62784,668969,1,2,3,3,0,6
62785,668969,1,2,4,1,0,7
62786,668969,1,2,5,1,0,8
62787,668969,1,2,6,4,0,12
62788,668969,1,3,1,0,0,12
62789,668969,1,3,2,2,0,14
62790,668969,1,3,3,0,1,14
62791,668969,1,3,4,4,0,18
62792,668969,1,3,5,0,0,18
62793,668969,1,3,6,0,0,18
62794,668969,1,4,1,0,0,18
62795,668969,1,4,2,0,0,18
62796,668969,1,4,3,0,0,18
62797,668969,1,4,4,1,0,19
62798,668969,1,4,5,1,0,20
62799,668969,1,4,6,1,0,21
62800,668969,1,5,1,1,0,22
62801,668969,1,5,2,0,0,22
62802,668969,1,5,3,1,0,23
62803,668969,1,5,4,1,0,24
62804,668969,1,5,5,4,0,28
62805,668969,1,5,6,0,0,28
62806,668969,1,6,1,1,0,29
62807,668969,1,6,2,6,0,35
62808,668969,1,6,3,0,0,35
62809,668969,1,6,4,4,0,39
62810,668969,1,6,5,0,0,39
62811,668969,1,6,6,3,0,42
62812,668969,1,7,1,1,0,43
62813,668969,1,7,2,0,0,43
62814,668969,1,7,3,1,0,44
62815,668969,1,7,4,0,0,44
62816,668969,1,7,5,1,0,45
62817,668969,1,7,6,1,0,46
62818,668969,1,8,1,1,0,47
62819,668969,1,8,2,1,0,48
62820,668969,1,8,3,1,0,49
62821,668969,1,8,4,0,1,49
62822,668969,1,8,5,1,0,50
62823,668969,1,8,6,0,0,50
62824,668969,1,9,1,2,0,52
62825,668969,1,9,2,0,0,52
62826,668969,1,9,3,1,0,53
62827,668969,1,9,4,0,0,53
62828,668969,1,9,5,1,0,54
62829,668969,1,9,6,1,0,55
62830,668969,1,10,1,0,0,55
62831,668969,1,10,2,0,0,55
62832,668969,1,10,3,1,0,56
62833,668969,1,10,4,1,0,57
62834,668969,1,10,5,4,0,61
62835,668969,1,10,6,1,0,62
62836,668969,1,11,1,0,1,62
62837,668969,1,11,2,0,0,62
62838,668969,1,11,3,1,0,63
62839,668969,1,11,4,1,0,64
62840,668969,1,11,5,1,0,65
62841,668969,1,11,6,0,0,65
62842,668969,1,12,1,1,0,66
62843,668969,1,12,2,0,0,66
62844,668969,1,12,3,0,0,66
62845,668969,1,12,4,1,0,67
62846,668969,1,12,5,1,0,68
62847,668969,1,12,6,1,0,69
62848,668969,1,13,1,1,0,70
62849,668969,1,13,2,1,0,71
62850,668969,1,13,3,0,0,71
62851,668969,1,13,4,4,0,75
62852,668969,1,13,5,4,0,79
62853,668969,1,13,6,1,0,80
62854,668969,1,14,1,1,0,81
62855,668969,1,14,2,4,0,85
62856,668969,1,14,3,4,0,89
62857,668969,1,14,4,1,0,90
62858,668969,1,14,5,1,0,91
62859,668969,1,14,6,1,0,92
62860,668969,1,15,1,0,0,92
62861,668969,1,15,2,1,0,93
62862,668969,1,15,3,0,0,93
62863,668969,1,15,4,0,1,93
62864,668969,1,15,5,1,0,94
62865,668969,1,15,6,0,0,94
62866,668969,1,16,1,1,0,95
62867,668969,1,16,2,0,0,95
62868,668969,1,16,3,4,0,99
62869,668969,1,16,4,0,0,99
62870,668969,1,16,5,1,0,100
62871,668969,1,16,6,1,0,101
62872,668969,1,17,1,1,0,102
62873,668969,1,17,2,1,0,103
62874,668969,1,17,3,6,0,109
62875,668969,1,17,4,0,0,109
62876,668969,1,17,5,0,0,109
62877,668969,1,17,6,4,0,113
62878,668969,1,18,1,2,0,115
62879,668969,1,18,2,2,0,117
62880,668969,1,18,3,2,0,119
62881,668969,1,18,4,1,0,120
62882,668969,1,18,5,1,0,121
62883,668969,1,18,6,2,0,123
62884,668969,1,19,1,1,0,124
62885,668969,1,19,2,1,0,125
62886,668969,1,19,3,1,0,126
62887,668969,1,19,4,4,0,130
62888,668969,1,19,5,4,0,134
62889,668969,1,19,6,2,0,136
62890,668969,1,20,1,0,0,136
62891,668969,1,20,2,1,0,137
62892,668969,1,20,3,1,1,138
62893,668969,1,20,4,2,0,140
62894,668969,1,20,5,0,1,140
62895,668969,1,20,6,2,0,142
63003,682897,1,1,1,0,1,0
63004,682897,1,1,2,1,0,1
63005,682897,1,1,3,0,0,1
63006,682897,1,1,4,0,0,1
63007,682897,1,1,5,0,0,1
63008,682897,1,1,6,0,0,1
63009,682897,1,2,1,1,0,2
63010,682897,1,2,2,0,0,2
63011,682897,1,2,3,6,0,8
63012,682897,1,2,4,0,0,8
63013,682897,1,2,5,0,0,8
63014,682897,1,2,6,0,0,8
63015,682897,1,3,1,1,0,9
63016,682897,1,3,2,1,0,10
63017,682897,1,3,3,1,0,11
63018,682897,1,3,4,0,0,11
63019,682897,1,3,5,0,0,11
63020,682897,1,3,6,4,0,15
63021,682897,1,4,1,0,0,15
63022,682897,1,4,2,0,0,15
63023,682897,1,4,3,1,0,16
63024,682897,1,4,4,1,0,17
63025,682897,1,4,5,0,0,17
63026,682897,1,4,6,0,0,17
63027,682897,1,5,1,6,0,23
63028,682897,1,5,2,4,0,27
63029,682897,1,5,3,4,0,31
63030,682897,1,5,4,1,0,32
63031,682897,1,5,5,0,0,32
63032,682897,1,5,6,0,0,32
63033,682897,1,6,1,4,0,36
63034,682897,1,6,2,0,1,36
63035,682897,1,6,3,0,1,36
63036,682897,1,6,4,0,0,36
63037,682897,1,6,5,0,0,36
63038,682897,1,6,6,0,0,36
63039,682897,1,7,1,0,1,36
63040,682897,1,7,2,1,0,37
63041,682897,1,7,3,0,0,37
63042,682897,1,7,4,0,0,37
63043,682897,1,7,5,0,0,37
63044,682897,1,7,6,1,0,38
63045,682897,1,8,1,0,0,38
63046,682897,1,8,2,0,0,38
63047,682897,1,8,3,3,0,41
63048,682897,1,8,4,0,0,41
63049,682897,1,8,5,1,0,42
63050,682897,1,8,6,1,0,43
63051,682897,1,9,1,1,0,44
63052,682897,1,9,2,1,0,45
63053,682897,1,9,3,0,0,45
63054,682897,1,9,4,0,0,45
63055,682897,1,9,5,2,0,47
63056,682897,1,9,6,1,0,48
63057,682897,1,10,1,1,0,49
63058,682897,1,10,2,0,0,49
63059,682897,1,10,3,0,1,49
63060,682897,1,10,4,1,0,50
63061,682897,1,10,5,0,0,50
63062,682897,1,10,6,0,0,50
63063,682897,1,11,1,0,0,50
63064,682897,1,11,2,3,0,53
63065,682897,1,11,3,0,0,53
63066,682897,1,11,4,0,0,53
63067,682897,1,11,5,0,0,53
63068,682897,1,11,6,1,0,54
63069,682897,1,12,1,0,0,54
63070,682897,1,12,2,1,0,55
63071,682897,1,12,3,1,0,56
63072,682897,1,12,4,1,0,57
63073,682897,1,12,5,0,0,57
63074,682897,1,12,6,1,1,58
63075,682897,1,13,1,1,0,59
63076,682897,1,13,2,0,0,59
63077,682897,1,13,3,0,0,59
63078,682897,1,13,4,0,0,59
63079,682897,1,13,5,1,0,60
63080,682897,1,13,6,0,0,60
63081,682897,1,14,1,0,0,60
63082,682897,1,14,2,4,0,64
63083,682897,1,14,3,4,0,68
63084,682897,1,14,4,0,0,68
63085,682897,1,14,5,1,0,69
63086,682897,1,14,6,0,1,69
63087,682897,1,15,1,0,1,69
63088,682897,1,15,2,0,0,69
63089,682897,1,15,3,0,0,69
63090,682897,1,15,4,0,0,69
63091,682897,1,15,5,0,0,69
63092,682897,1,15,6,0,0,69
63093,682897,1,16,1,0,0,69
63094,682897,1,16,2,0,0,69
63095,682897,1,16,3,0,0,69
63096,682897,1,16,4,1,0,70
63097,682897,1,16,5,0,0,70
63098,682897,1,16,6,0,0,70
63099,682897,1,17,1,1,0,71
63100,682897,1,17,2,0,1,71
63101,682897,1,17,3,0,0,71
63102,682897,1,17,4,0,0,71
63103,682897,1,17,5,1,0,72
63104,682897,1,17,6,0,0,72
63105,682897,1,18,1,0,1,72
63178,682901,1,1,1,1,0,1
63179,682901,1,1,2,0,0,1
63180,682901,1,1,3,0,0,1
63181,682901,1,1,4,1,0,2
63182,682901,1,1,5,0,0,2
63183,682901,1,1,6,2,0,4
63184,682901,1,2,1,4,0,8
63185,682901,1,2,2,4,0,12
63186,682901,1,2,3,2,0,14
63187,682901,1,2,4,0,0,14
63188,682901,1,2,5,0,1,14
63189,682901,1,2,6,2,0,16
63190,682901,1,3,1,0,0,16
63191,682901,1,3,2,0,0,16
63192,682901,1,3,3,1,0,17
63193,682901,1,3,4,4,0,21
63194,682901,1,3,5,1,0,22
63195,682901,1,3,6,1,0,23
63196,682901,1,4,1,0,0,23
63197,682901,1,4,2,4,0,27
63198,682901,1,4,3,4,0,31
63199,682901,1,4,4,1,0,32
63200,682901,1,4,5,1,0,33
63201,682901,1,4,6,2,0,35
63202,682901,1,5,1,0,0,35
63203,682901,1,5,2,0,0,35
63204,682901,1,5,3,0,0,35
63205,682901,1,5,4,1,0,36
63206,682901,1,5,5,1,0,37
63207,682901,1,5,6,4,0,41
63208,682901,1,6,1,4,0,45
63209,682901,1,6,2,1,0,46
63210,682901,1,6,3,6,0,52
63211,682901,1,6,4,0,0,52
63212,682901,1,6,5,0,0,52
63213,682901,1,6,6,4,0,56
63214,682901,1,7,1,0,0,56
63215,682901,1,7,2,0,1,56
63216,682901,1,7,3,2,0,58
63217,682901,1,7,4,6,0,64
63218,682901,1,7,5,1,0,65
63219,682901,1,7,6,1,0,66
63220,682901,1,8,1,2,0,68
63221,682901,1,8,2,1,0,69
63222,682901,1,8,3,1,0,70
63223,682901,1,8,4,0,0,70
63224,682901,1,8,5,1,0,71
63225,682901,1,8,6,1,0,72
63226,682901,1,9,1,0,0,72
63227,682901,1,9,2,4,0,76
63228,682901,1,9,3,1,0,77
63229,682901,1,9,4,1,0,78
63230,682901,1,9,5,0,1,78
63231,682901,1,9,6,1,0,79
63232,682901,1,10,1,1,0,80
63233,682901,1,10,2,2,0,82
63234,682901,1,10,3,1,0,83
63235,682901,1,10,4,1,0,84
63236,682901,1,10,5,1,0,85
63237,682901,1,10,6,0,0,85
63238,682901,1,11,1,1,0,86
63239,682901,1,11,2,0,0,86
63240,682901,1,11,3,1,0,87
63241,682901,1,11,4,1,0,88
63242,682901,1,11,5,1,0,89
63243,682901,1,11,6,1,0,90
63244,682901,1,12,1,1,0,91
63245,682901,1,12,2,6,0,97
63246,682901,1,12,3,1,0,98
63247,682901,1,12,4,1,0,99
63248,682901,1,12,5,0,0,99
63249,682901,1,12,6,0,0,99
63250,682901,1,13,1,0,0,99
63251,682901,1,13,2,1,0,100
63252,682901,1,13,3,1,0,101
63253,682901,1,13,4,1,0,102
63254,682901,1,13,5,0,0,102
63255,682901,1,13,6,2,0,104
63256,682901,1,14,1,0,0,104
63257,682901,1,14,2,1,0,105
63258,682901,1,14,3,0,0,105
63259,682901,1,14,4,1,0,106
63260,682901,1,14,5,0,0,106
63261,682901,1,14,6,4,0,110
63262,682901,1,15,1,1,0,111
63263,682901,1,15,2,0,0,111
63264,682901,1,15,3,0,1,111
63265,682901,1,15,4,2,0,113
63266,682901,1,15,5,1,0,114
63267,682901,1,15,6,1,0,115
63268,682901,1,16,1,1,0,116
63269,682901,1,16,2,4,0,120
63270,682901,1,16,3,0,0,120
63271,682901,1,16,4,4,0,124
63272,682901,1,16,5,4,0,128
63273,682901,1,16,6,1,0,129
63274,682901,1,17,1,0,0,129
63275,682901,1,17,2,1,0,130
63276,682901,1,17,3,0,0,130
63277,682901,1,17,4,1,0,131
63278,682901,1,17,5,0,0,131
63279,682901,1,17,6,0,1,131
63280,682901,1,18,1,0,0,131
63281,682901,1,18,2,1,0,132
63282,682901,1,18,3,0,0,132
63283,682901,1,18,4,1,0,133
63284,682901,1,18,5,6,0,139
63285,682901,1,18,6,1,0,140
63286,682901,1,19,1,2,0,142
63287,682901,1,19,2,1,0,143
63288,682901,1,19,3,1,0,144
63289,682901,1,19,4,1,0,145
63290,682901,1,19,5,1,0,146
63291,682901,1,19,6,0,0,146
63292,682901,1,20,1,2,0,148
63293,682901,1,20,2,6,0,154
63294,682901,1,20,3,1,0,155
63295,682901,1,20,4,1,0,156
63296,682901,1,20,5,6,0,162
63297,682901,1,20,6,1,0,163
63418,682907,1,1,1,0,0,0
63419,682907,1,1,2,2,0,2
63420,682907,1,1,3,0,0,2
63421,682907,1,1,4,1,0,3
63422,682907,1,1,5,0,0,3
63423,682907,1,1,6,0,0,3
63424,682907,1,2,1,0,0,3
63425,682907,1,2,2,3,0,6
63426,682907,1,2,3,0,0,6
63427,682907,1,2,4,0,0,6
63428,682907,1,2,5,4,0,10
63429,682907,1,2,6,1,0,11
63430,682907,1,3,1,1,0,12
63431,682907,1,3,2,0,0,12
63432,682907,1,3,3,1,0,13
63433,682907,1,3,4,1,0,14
63434,682907,1,3,5,0,0,14
63435,682907,1,3,6,0,0,14
63436,682907,1,4,1,2,0,16
63437,682907,1,4,2,1,0,17
63438,682907,1,4,3,1,0,18
63439,682907,1,4,4,1,0,19
63440,682907,1,4,5,0,0,19
63441,682907,1,4,6,0,1,19
63442,682907,1,5,1,3,0,22
63443,682907,1,5,2,4,0,26
63444,682907,1,5,3,0,0,26
63445,682907,1,5,4,1,0,27
63446,682907,1,5,5,1,0,28
63447,682907,1,5,6,0,0,28
63448,682907,1,6,1,1,0,29
63449,682907,1,6,2,0,0,29
63450,682907,1,6,3,0,0,29
63451,682907,1,6,4,1,0,30
63452,682907,1,6,5,4,0,34
63453,682907,1,6,6,4,0,38
63454,682907,1,7,1,0,1,38
63455,682907,1,7,2,1,0,39
63456,682907,1,7,3,0,1,39
63457,682907,1,7,4,0,0,39
63458,682907,1,7,5,0,0,39
63459,682907,1,7,6,1,0,40
63460,682907,1,8,1,2,0,42
63461,682907,1,8,2,0,0,42
63462,682907,1,8,3,0,0,42
63463,682907,1,8,4,1,0,43
63464,682907,1,8,5,4,0,47
63465,682907,1,8,6,1,0,48
63466,682907,1,9,1,1,0,49
63467,682907,1,9,2,4,0,53
63468,682907,1,9,3,0,0,53
63469,682907,1,9,4,0,0,53
63470,682907,1,9,5,0,0,53
63471,682907,1,9,6,0,0,53
63472,682907,1,10,1,0,0,53
63473,682907,1,10,2,1,0,54
63474,682907,1,10,3,0,0,54
63475,682907,1,10,4,0,0,54
63476,682907,1,10,5,0,0,54
63477,682907,1,10,6,0,0,54
63478,682907,1,11,1,1,0,55
63479,682907,1,11,2,1,0,56
63480,682907,1,11,3,1,0,57
63481,682907,1,11,4,1,0,58
63482,682907,1,11,5,1,0,59
63483,682907,1,11,6,0,0,59
63484,682907,1,12,1,1,0,60
63485,682907,1,12,2,1,0,61
63486,682907,1,12,3,0,0,61
63487,682907,1,12,4,0,0,61
63488,682907,1,12,5,1,0,62
63489,682907,1,12,6,1,0,63
63490,682907,1,13,1,4,0,67
63491,682907,1,13,2,0,0,67
63492,682907,1,13,3,5,0,72
63493,682907,1,13,4,1,0,73
63494,682907,1,13,5,0,0,73
63495,682907,1,13,6,1,0,74
63496,682907,1,14,1,1,0,75
63497,682907,1,14,2,0,0,75
